,Restaurant_id,Name,Locality,Address,City,Latitude,Longitude,Zip Code,Cuisines,Price Range,Average Cost for two,User Rating,Rating Text,Votes,all_reviews_count
31,16562670,Home Thai,CBD,"Shop 1-2, 299 Sussex Street, CBD, Sydney",Sydney,-33.87461175,151.2042201,2000,"Thai, Salad",3,60,4.6,Excellent,1499,521
32,16558450,Masuya Japanese Seafood Restaurant,CBD,"Basement Level, 12-14 O'Connell Street, CBD, Sydney",Sydney,-33.86522751,151.2097837,2000,"Japanese, Hot Pot, Sushi",3,80,4.6,Excellent,783,194
33,16559790,Rockpool Bar & Grill,CBD,"66 Hunter Street, CBD, Sydney",Sydney,-33.86616737,151.2103288,2000,"Seafood, Steak, Modern Australian, Poké",4,150,4.6,Excellent,1352,393
34,16557552,Chat Thai - Haymarket,Haymarket,"20 Campbell Street, Haymarket, Sydney",Sydney,-33.87921914,151.2063327,2000,"Thai, Salad",2,55,4.6,Excellent,2010,496
35,16559232,Toko,Surry Hills,"490 Crown Street, 	Surry Hills",Sydney,-33.88684367,151.2138777,2010,Japanese,4,100,4.6,Excellent,1360,314
36,16557481,Cafe Sydney,CBD,"Level 5, Customs House, 31 Alfred Street, CBD, Sydney",Sydney,-33.86242317,151.2108988,2000,"Seafood, Modern Australian",4,160,4.6,Excellent,1387,370
37,16557570,China Doll,Woolloomooloo,"Shop 4, 6 Cowper Wharf Road, Woolloomooloo, Sydney",Sydney,-33.86845824,151.2203392,2011,"Asian, Chinese",4,150,4.6,Excellent,919,262
38,16558709,The Restaurant Pendolino,"The Strand Arcade, CBD","Shop 100-102, Level 2, The Strand Arcade, 412-414 George Street, CBD, Sydney",Sydney,-33.86900443,151.2072346,2000,Italian,4,250,4.6,Excellent,783,192
39,16569275,Do Dee Paidang Thai,Haymarket,"Shop 9, 37 Ultimo Road, Haymarket, Sydney",Sydney,-33.88056829,151.2031375,2000,"Thai, Asian",2,35,4.6,Excellent,406,167
40,16557372,The Boathouse on Blackwattle Bay,Glebe,"123 Ferry Road, Glebe, Sydney",Sydney,-33.87350857,151.1881677,2037,"Seafood, Modern Australian",4,200,4.6,Excellent,452,139
41,16568019,Jang Ta Bal Korean Charcoal BBQ,Strathfield,"48A The Boulevarde, Strathfield, Sydney",Sydney,-33.87427353,151.0941754,2135,Korean BBQ,3,90,4.6,Excellent,332,105
42,16559243,Toriciya Japanese,Cammeray,"18 Cammeray Road, Cammeray, Sydney",Sydney,-33.82276173,151.2191211,2062,"Japanese, Sushi",4,100,4.6,Excellent,302,80
43,16557783,El Jannah,Granville,"4-8 South Street, Granville, Sydney",Sydney,-33.83285831,151.0110803,2142,"Lebanese, Charcoal Chicken",2,35,4.6,Excellent,1065,319
44,16557297,Bentley Restaurant and Bar - Radisson Blu Plaza Hotel,Radisson Blu Plaza Hotel CBD,"Radisson Blue Plaza Hotel, 27 O'Connell Street, CBD, Sydney",Sydney,-33.86565067,151.2088932,2000,Modern Australian,4,170,4.6,Excellent,403,178
45,16714055,Yang San Park,Haymarket,"21/1 Dixon Street, Haymarket",Sydney,-33.87749446,151.2038577,2000,Korean BBQ,2,40,4.6,Excellent,328,113
46,16557068,A Tavola,Darlinghurst,"348 Victoria Street, Darlinghurst, Sydney",Sydney,-33.87789223,151.2215978,2010,Italian,3,90,4.6,Excellent,453,138
47,16570503,Nel. Restaurant,CBD,"75 Wentworth Avenue, CBD, Sydney",Sydney,-33.87938587,151.2095429,2000,"British, Australian",4,220,4.6,Excellent,200,95
48,15544558,The Rice Den,St Leonards,"30-32 Chandos Street, St Leonards, Sydney",Sydney,-33.82199213,151.1962801,2065,"Cantonese, Chinese",3,80,4.6,Excellent,273,112
49,16564297,Kanzo,Parramatta,"Shop 6/55-67 George Street, Parramatta, Sydney",Sydney,-33.81411166,151.0049672,2150,"Japanese, Sushi",2,40,4.6,Excellent,401,169
50,16569240,LP's Quality Meats,Chippendale,"Suite 1, 12-16 Chippen Street, Chippendale, Sydney",Sydney,-33.88755061,151.2011205,2008,Australian,3,75,4.6,Excellent,226,104
51,16567175,The Lobo Plantation,CBD,"Basement, 209 Clarence Street, CBD, Sydney",Sydney,-33.8700158,151.2053895,2000,"Bar Food, Latin American",3,80,4.6,Excellent,214,69
52,16564597,Holy Basil,Shark Hotel,"Shark Hotel, 127 Liverpool Street, CBD, Sydney",Sydney,-33.87690155,151.2080526,2000,"Thai, Laotian, Salad",3,80,4.6,Excellent,493,200
53,16557180,Ayam Goreng 99,Kingsford,"464 Anzac Parade, Kingsford, Sydney",Sydney,-33.922148,151.227334,2032,"Indonesian, Fried Chicken",2,40,4.6,Excellent,439,149
54,16563274,Grandma's Bar,CBD,"Basement, 275 Clarence Street, 	CBD",Sydney,-33.87218157,151.2055257,2000,"Bar Food, Sandwich",3,90,4.6,Excellent,268,57
55,16562676,Cappello Pizzeria,Balmain East,"79 Darling Street, Balmain East, Sydney",Sydney,-33.85750443,151.1924187,2041,"Italian, Pizza",3,60,4.6,Excellent,193,61
56,16557244,Bar Reggio,Darlinghurst,"135 Crown Street, Darlinghurst, Sydney",Sydney,-33.87617002,151.2158337,2010,"Italian, Pizza",3,60,4.6,Excellent,383,108
57,16565993,Nom,Darlinghurst,"166 Riley Street, Darlinghurst, Sydney",Sydney,-33.87789779,151.2146311,2010,Japanese,2,45,4.6,Excellent,153,42
58,16568870,Lentil As Anything,Newtown,"391 King Street, Newtown, Sydney",Sydney,-33.89973504,151.177852,2042,"Vegetarian, Vegan",1,20,4.6,Excellent,195,92
59,16564484,BahBQ Brazilian Grill,Crows Nest,"35 Albany Street, Crows Nest, Sydney",Sydney,-33.82426775,151.2016358,2065,"BBQ, Brazilian",4,120,4.6,Excellent,206,87
60,16557778,Efendy Restaurant - Meze Bar,Balmain,"79 Elliott Street, Balmain, Sydney",Sydney,-33.8564687,151.17263,2041,Turkish,4,100,4.6,Excellent,278,124
61,16560977,Hukuya,Eastwood,"25 Railway Parade, Eastwood, Sydney",Sydney,-33.79030094,151.0829179,2122,"Japanese, Sushi",3,60,4.6,Excellent,259,104
62,16560596,Pho Tau Bay,Cabramatta,"Shop 12, 117 John Street, Cabramatta, Sydney",Sydney,-33.89439238,150.9338491,2166,"Vietnamese, Pho",2,45,4.6,Excellent,221,89
63,16558414,Malabar,Darlinghurst,"274 Victoria Street, Darlinghurst, Sydney",Sydney,-33.87604977,151.222097,2010,Indian,3,80,4.6,Excellent,288,100
64,16566922,Farmhouse Kings Cross,Rushcutters Bay,"4/40 Bayswater Road, Rushcutters Bay, Sydney",Sydney,-33.875006,151.224823,2011,Modern Australian,4,110,4.6,Excellent,105,61
65,16561142,Out of the Blue,Coogee,"272 Clovelly Road, Clovelly, Sydney",Sydney,-33.91225051,151.2582981,2031,"Burger, Seafood, Fish and Chips",1,20,4.6,Excellent,173,62
66,16560009,The Yeeros Shop,Marrickville,"431 Illawarra Road, Marrickville, Sydney",Sydney,-33.91583505,151.1506815,2204,Greek,1,20,4.6,Excellent,147,55
67,16557949,Glebe Point Diner,Glebe,"407 Glebe Point Road, Glebe, Sydney",Sydney,-33.87472393,151.1832181,2037,Modern Australian,4,120,4.6,Excellent,241,49
68,15544399,Jasmins Lebanese Restaurant,Lakemba,"30B Haldon Street, Lakemba, Sydney",Sydney,-33.91882682,151.0762636,2195,Lebanese,2,30,4.6,Excellent,156,59
69,16562176,3 Olives,Newtown,"365 King Street, Newtown, Sydney",Sydney,-33.89893024,151.1776947,2042,"Greek, Mediterranean",3,85,4.6,Excellent,154,77
70,16559765,Yiamas Greek Taverna,St. Peters,"5 Princes Hwy, St. Peters, Sydney",Sydney,-33.90890958,151.1808809,,Greek,2,55,4.6,Excellent,101,48
71,16563995,Bondi's Best,North Bondi,"Shop 1, 39-53 Campbell Parade, North Bondi, Sydney",Sydney,-33.88968422,151.2838442,2026,"Seafood, Sushi",3,80,4.6,Excellent,107,36
72,16559413,La Piadina,Bondi Beach,"106 Glenayr Avenue, Bondi Beach, Sydney",Sydney,-33.88626141,151.2738295,2026,"Italian, Pizza, Cafe Food, Coffee and Tea",2,35,4.6,Excellent,101,31
73,16565634,Mr. Wong,"Establishment, CBD","Establishment, 3 Bridge Lane, CBD, Sydney",Sydney,-33.86424977,151.2081935,2000,"Cantonese, Chinese, Yum Cha",4,120,4.5,Excellent,1703,649
74,18347530,Kobe Wagyu Yakiniku,CBD,"Level 1, 605 George Street, Chinatown, CBD, Sydney",Sydney,-33.87762835,151.2053225,2000,"Japanese BBQ, BBQ, Healthy Food, Japanese, Oriental, Seafood, Steak, Asian",4,160,4.5,Excellent,897,606
75,16566109,Ippudo,"Westfield Pitt Street Mall, CBD","Shop 5021, Level 5, Westfield Pitt Street Mall, 188 Pitt Street, CBD, Sydney",Sydney,-33.86991558,151.2088908,2000,"Japanese, Ramen",3,70,4.5,Excellent,1845,602
76,16563159,Ms. G's,Potts Point,"155 Victoria Street, Potts Point, Sydney",Sydney,-33.872626,151.222425,2011,"Asian, Vietnamese, Salad",4,100,4.5,Excellent,1336,467
77,16564684,Buffalo Dining Club,Darlinghurst,"116 Surrey Street Darlinghurst, Darlinghurst, Sydney",Sydney,-33.87760023,151.2219998,2010,Italian,3,70,4.5,Excellent,517,192
78,16569007,Cho Cho San,Potts Point,"73 Macleay Street, Potts Point, Sydney",Sydney,-33.86942,151.225258,2011,"Japanese, Asian, Fusion",4,120,4.5,Excellent,610,251
79,16559086,Suminoya Japanese,CBD,"1 Hosking Place, CBD, Sydney",Sydney,-33.86715956,151.2095711,2000,Japanese BBQ,3,80,4.5,Excellent,506,124
80,17743923,Juan Bowl & Tea,Redfern,"Shop 5 94A Pitt Street, Redfern, Sydney",Sydney,-33.8930952,151.2038986,,"Japanese, Tea",3,80,4.5,Excellent,341,117
81,16558421,Mamak,Haymarket,"15 Goulburn Street, 	Haymarket",Sydney,-33.87774331,151.2042369,2000,Malaysian,3,70,4.5,Excellent,2378,670
82,16557807,Encasa,Haymarket,"423 Pitt Street, Haymarket, Sydney",Sydney,-33.8786513,151.2072168,2000,Spanish,3,80,4.5,Excellent,668,190
83,16559500,Miso Japanese Restaurant,"World Square, CBD","Shop 20, World Square Shopping Centre, 644 George Street, CBD, Sydney",Sydney,-33.87738645,151.2071447,2000,Japanese,3,60,4.5,Excellent,623,199
84,16564479,BLACK Bar & Grill,"The Star, Pyrmont","80 Pyrmont Street,Pyrmont, Sydney",Sydney,-33.86773304,151.1957343,2009,"Steak, Modern Australian",4,150,4.5,Excellent,550,254
85,16569582,Chaco Ramen,Darlinghurst,"238 Crown Street, Darlinghurst, Sydney",Sydney,-33.87820788,151.21548,2010,Ramen,2,50,4.5,Excellent,312,107
86,16563069,Felix Bistro and Bar,"Ivy, CBD","Ivy, 2 Ash Street, CBD, Sydney",Sydney,-33.86665734,151.2077546,2000,French,4,120,4.5,Excellent,713,255
87,16565382,Hartsyard,Newtown,"33 Newtown Road, Newtown, Sydney",Sydney,-33.89836365,151.1769511,2042,Modern Australian,4,100,4.5,Excellent,713,234
88,16557948,glass brasserie & wine bar,"Hilton Sydney, CBD","Level 2, Hilton Sydney Hotel, 488 George Street, CBD, Sydney",Sydney,-33.87231603,151.2073871,2000,"Modern Australian, French, Tapas",4,150,4.5,Excellent,672,243
89,16558549,Masuya Suisan,Haymarket,"Shop 5, 447 Pitt Street, Chinatown, Haymarket, Sydney",Sydney,-33.87956986,151.2070475,2000,"Sushi, Japanese",3,80,4.5,Excellent,469,159
90,16557373,Bodega,Surry Hills,"Entrance On, 50 Holt Street, Gladstone St, Surry Hills NSW 2010, Australia",Sydney,-33.88636328,151.2093237,2010,"Latin American, Tapas",3,80,4.5,Excellent,803,194
91,16566332,Mr Crackles,Darlinghurst,"155 Oxford Street, Darlinghurst, Sydney",Sydney,-33.88015049,151.2160523,2010,"Sandwich, Fast Food, Salad, Fried Chicken, American",2,35,4.5,Excellent,617,229
92,16558176,Jazushi,Surry Hills,"145 Devonshire Street, Surry Hills",Sydney,-33.88714844,151.2094494,2010,Japanese,3,60,4.5,Excellent,498,149
93,16558647,Otto Ristorante,Woolloomooloo,"Shop 8, 6 Cowper Wharf Road, Woolloomooloo, Sydney",Sydney,-33.86821966,151.2205148,2011,Italian,4,160,4.5,Excellent,507,226
94,16564486,Oiden Bowl Restaurant,"SkyView Shopping Plaza, CBD","Shop 12, SkyView Shopping Plaza, 537-551 George Street, CBD, Sydney",Sydney,-33.87598241,151.205924,2000,"Japanese, Salad, Poké",2,30,4.5,Excellent,553,185
95,17744545,Gogyo,Surry Hills,"52-54 Albion Street, Surry Hills, Sydney",Sydney,-33.88226842,151.2104351,,"Japanese, Ramen",2,50,4.5,Excellent,342,116
96,16558841,Rengaya,North Sydney,"Shop 1, 101 Miller Street, North Sydney, Sydney",Sydney,-33.83997681,151.2067223,2060,"Japanese BBQ, Japanese",2,50,4.5,Excellent,328,112
97,16558981,Shiki Japanese Restaurant,The Rocks,"Level 1, Clock Tower, The Rocks Centre, 35-75 Harrington Street, The Rocks, Sydney",Sydney,-33.85924511,151.2078625,2000,"Japanese, Seafood, Hot Pot",4,120,4.5,Excellent,247,75
98,16559433,Yulli's,Surry Hills,"417 Crown Street, Surry Hills, Sydney",Sydney,-33.88655922,151.2137118,2010,"Australian, Asian, Vegan",3,75,4.5,Excellent,615,165
99,16542060,Chat Thai - Westfield Pitt Street Mall,"Westfield Pitt Street Mall, CBD","Level 6, Westfield Pitt Street Mall, 188 Pitt Street, CBD, Sydney",Sydney,-33.87011379,151.2093475,,"Thai, Salad",2,55,4.5,Excellent,730,278
